Episode,Step,State,Action,Reward,Collision_Probability,Action_Description,Ego_Vehicle_Ops_Value,Ego_Vehicle_Pose,Obstacle_Info,Traffic_Light,Collision_Probability_Per_Time_Step,Done
0,0,"[-4.40586578e+02  1.01243401e+01  2.14422089e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59896484e+02  2.10071869e+02  1.03162869e-03  4.22006170e+00]",44,-1,0.0,NPC vehicle (SchoolBus) driving on the current lane,"[{'acceleration': -0.29, 'throttle': 0.0, 'steering_target': 0.25, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 4.22}, {'acceleration': -0.03, 'throttle': 0.0, 'steering_target': 0.1, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 4.05}, {'acceleration': -1.87, 'throttle': 0.0, 'steering_target': -0.36, 'brake': 29.35, 'steering_rate': 100.0, 'speed': 3.79}, {'acceleration': -2.32, 'throttle': 0.0, 'steering_target': 0.32, 'brake': 33.94, 'steering_rate': 100.0, 'speed': 2.88}, {'acceleration': -1.53, 'throttle': 0.0, 'steering_target': 1.5, 'brake': 26.88, 'steering_rate': 100.0, 'speed': 2.06}, {'acceleration': -0.46, 'throttle': 0.0, 'steering_target': 0.51, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 1.52}, {'acceleration': 0.57, 'throttle': 67.64, 'steering_target': 1.18, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.4}, {'acceleration': 0.1, 'throttle': 15.7, 'steering_target': 6.43, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 2.31}, {'acceleration': 0.21, 'throttle': 15.7, 'steering_target': 8.17, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 2.42}, {'acceleration': 0.34, 'throttle': 15.7, 'steering_target': 10.15, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 2.52}]","[{'vx': -3.65, 'ay': 0.0, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -3.65, 'px': 552434.07, 'py': 4182701.61}, {'vx': -3.46, 'ay': -0.25, 'az': 9.81, 'ax': 0.46, 'pz': 10.12, 'vy': -3.46, 'px': 552433.21, 'py': 4182700.12}, {'vx': -3.06, 'ay': -0.74, 'az': 9.82, 'ax': 1.28, 'pz': 10.13, 'vy': -3.06, 'px': 552432.29, 'py': 4182698.53}, {'vx': -2.16, 'ay': -1.08, 'az': 9.81, 'ax': 1.86, 'pz': 10.13, 'vy': -2.16, 'px': 552431.67, 'py': 4182697.46}, {'vx': -1.48, 'ay': -0.48, 'az': 9.81, 'ax': 1.14, 'pz': 10.13, 'vy': -1.48, 'px': 552431.18, 'py': 4182696.61}, {'vx': -1.23, 'ay': -0.24, 'az': 9.81, 'ax': 0.41, 'pz': 10.13, 'vy': -1.23, 'px': 552430.87, 'py': 4182696.07}, {'vx': -1.44, 'ay': 0.38, 'az': 9.8, 'ax': -0.69, 'pz': 10.12, 'vy': -1.44, 'px': 552430.59, 'py': 4182695.59}, {'vx': -2.08, 'ay': 0.06, 'az': 9.83, 'ax': -0.28, 'pz': 10.12, 'vy': -2.08, 'px': 552430.1, 'py': 4182694.73}, {'vx': -2.22, 'ay': 0.09, 'az': 9.8, 'ax': -0.25, 'pz': 10.12, 'vy': -2.22, 'px': 552429.58, 'py': 4182693.78}, {'vx': -2.38, 'ay': 0.09, 'az': 9.81, 'ax': -0.26, 'pz': 10.12, 'vy': -2.38, 'px': 552429.02, 'py': 4182692.71}]","[[], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182691.49, 'x': 552426.87, 'z': 10.39}, 'volume': 76.92, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182690.85, 'x': 552424.53, 'z': 10.38}, 'volume': 71.76, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182689.44, 'x': 552417.32, 'z': 10.46}, 'volume': 37.85, 'type': 'VEHICLE', 'velocity': {'y': -0.05, 'x': -0.29, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182687.99, 'x': 552409.6, 'z': 10.65}, 'volume': 27.25, 'type': 'VEHICLE', 'velocity': {'y': -0.12, 'x': -0.83, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182687.5, 'x': 552403.72, 'z': 10.69}, 'volume': 2.74, 'type': 'VEHICLE', 'velocity': {'y': -0.16, 'x': -1.33, 'z': 0.0}}], [], [], []]","[3, 0, 0, 3, 3, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
0,1,"[-445.58398438   10.12455368  205.43763733    0.            0.
    0.           12.            1.          359.98361206  206.5005188
  359.9498291     2.62205534]",26,-1,0.0,NPC vehicle (SUV) driving on the current lane,"[{'acceleration': 0.42, 'throttle': 17.42, 'steering_target': 12.43, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 2.62}, {'acceleration': 0.34, 'throttle': 16.02, 'steering_target': 14.45, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 2.78}, {'acceleration': -1.71, 'throttle': 0.0, 'steering_target': 17.05, 'brake': 28.08, 'steering_rate': 100.0, 'speed': 2.7}, {'acceleration': -3.0, 'throttle': 0.0, 'steering_target': 9.52, 'brake': 41.19, 'steering_rate': 100.0, 'speed': 2.03}, {'acceleration': 0.21, 'throttle': 15.7, 'steering_target': 14.41, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.16}, {'acceleration': 0.27, 'throttle': 15.7, 'steering_target': 10.97, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.61}, {'acceleration': 0.27, 'throttle': 15.7, 'steering_target': 16.98, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.61}, {'acceleration': 0.25, 'throttle': 15.7, 'steering_target': 19.52, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.72}, {'acceleration': 0.25, 'throttle': 15.7, 'steering_target': 22.1, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.83}, {'acceleration': 0.21, 'throttle': 15.7, 'steering_target': 31.2, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.93}, {'acceleration': 0.26, 'throttle': 15.7, 'steering_target': 60.33, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 1.98}]","[{'vx': -2.56, 'ay': 0.11, 'az': 9.81, 'ax': -0.35, 'pz': 10.12, 'vy': -2.56, 'px': 552428.57, 'py': 4182691.77}, {'vx': -2.42, 'ay': -0.38, 'az': 9.82, 'ax': 1.04, 'pz': 10.13, 'vy': -2.42, 'px': 552428.1, 'py': 4182690.69}, {'vx': -1.65, 'ay': -0.9, 'az': 9.82, 'ax': 2.8, 'pz': 10.13, 'vy': -1.65, 'px': 552427.78, 'py': 4182689.89}, {'vx': -1.12, 'ay': 0.17, 'az': 9.8, 'ax': -0.36, 'pz': 10.13, 'vy': -1.12, 'px': 552427.62, 'py': 4182689.43}, {'vx': -1.57, 'ay': 0.0, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -1.57, 'px': 552427.4, 'py': 4182688.81}, {'vx': -1.6, 'ay': 0.06, 'az': 9.81, 'ax': -0.27, 'pz': 10.12, 'vy': -1.6, 'px': 552427.16, 'py': 4182688.09}, {'vx': -1.75, 'ay': -0.01, 'az': 9.81, 'ax': -0.28, 'pz': 10.12, 'vy': -1.75, 'px': 552426.92, 'py': 4182687.24}, {'vx': -1.9, 'ay': -0.57, 'az': 9.81, 'ax': -0.3, 'pz': 10.12, 'vy': -1.9, 'px': 552426.71, 'py': 4182686.39}, {'vx': -2.01, 'ay': 0.05, 'az': 9.81, 'ax': -0.27, 'pz': 10.12, 'vy': -2.01, 'px': 552426.58, 'py': 4182685.68}]","[[], [{'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182683.14, 'x': 552423.78, 'z': 10.39}, 'volume': 8.82, 'type': 'VEHICLE', 'velocity': {'y': -0.66, 'x': -0.67, 'z': 0.0}}], [{'acceleration': {'y': 0.58, 'x': 0.02, 'z': 0.0}, 'position': {'y': 4182682.57, 'x': 552423.07, 'z': 10.43}, 'volume': 8.68, 'type': 'VEHICLE', 'velocity': {'y': -0.51, 'x': -0.76, 'z': 0.0}}], [{'acceleration': {'y': -0.74, 'x': -1.97, 'z': 0.0}, 'position': {'y': 4182682.05, 'x': 552422.31, 'z': 10.44}, 'volume': 8.45, 'type': 'VEHICLE', 'velocity': {'y': -1.01, 'x': -1.71, 'z': 0.0}}], [{'acceleration': {'y': -1.23, 'x': -2.37, 'z': 0.0}, 'position': {'y': 4182681.11, 'x': 552420.76, 'z': 10.43}, 'volume': 7.34, 'type': 'VEHICLE', 'velocity': {'y': -1.54, 'x': -2.74, 'z': 0.0}}], [{'acceleration': {'y': 0.54, 'x': -0.11, 'z': 0.0}, 'position': {'y': 4182680.14, 'x': 552418.78, 'z': 10.46}, 'volume': 8.45, 'type': 'VEHICLE', 'velocity': {'y': -1.47, 'x': -3.1, 'z': 0.0}}], [{'acceleration': {'y': -0.11, 'x': -0.24, 'z': 0.0}, 'position': {'y': 4182678.63, 'x': 552416.67, 'z': 10.42}, 'volume': 7.85, 'type': 'VEHICLE', 'velocity': {'y': -1.57, 'x': -3.46, 'z': 0.0}}], [{'acceleration': {'y': -6.7, 'x': 4.76, 'z': 0.0}, 'position': {'y': 4182672.84, 'x': 552414.62, 'z': 10.48}, 'volume': 11.68, 'type': 'VEHICLE', 'velocity': {'y': -4.25, 'x': -2.13, 'z': 0.0}}], [{'acceleration': {'y': -5.11, 'x': 7.35, 'z': 0.0}, 'position': {'y': 4182666.47, 'x': 552416.9, 'z': 10.64}, 'volume': 9.86, 'type': 'VEHICLE', 'velocity': {'y': -6.89, 'x': 0.9, 'z': 0.0}}]]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
0,2,"[-4.47619812e+02  1.01246185e+01  1.97972168e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  9.43990145e-03  1.87005280e+02  3.59745911e+02  1.97607459e+00]",26,-1,0.0,NPC vehicle (SUV) driving on the current lane,"[{'acceleration': 0.65, 'throttle': 53.08, 'steering_target': 80.94, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 2.15}, {'acceleration': 0.04, 'throttle': 41.94, 'steering_target': 70.22, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 3.02}, {'acceleration': -0.01, 'throttle': 0.0, 'steering_target': 61.76, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 3.36}, {'acceleration': 0.53, 'throttle': 18.59, 'steering_target': 55.22, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 3.44}, {'acceleration': 1.18, 'throttle': 29.21, 'steering_target': 64.35, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 3.48}, {'acceleration': -0.2, 'throttle': 0.0, 'steering_target': 45.98, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 3.67}, {'acceleration': 0.81, 'throttle': 55.52, 'steering_target': 37.25, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 3.86}, {'acceleration': 1.23, 'throttle': 35.93, 'steering_target': 31.15, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 4.38}, {'acceleration': 1.07, 'throttle': 15.7, 'steering_target': 20.55, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 5.23}, {'acceleration': 0.48, 'throttle': 18.57, 'steering_target': 17.56, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 5.32}, {'acceleration': 1.36, 'throttle': 70.12, 'steering_target': 14.95, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 5.67}, {'acceleration': 1.05, 'throttle': 26.81, 'steering_target': 11.18, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.49}]","[{'vx': -2.06, 'ay': 0.05, 'az': 9.81, 'ax': -0.46, 'pz': 10.12, 'vy': -2.06, 'px': 552426.49, 'py': 4182684.95}, {'vx': -2.99, 'ay': -0.62, 'az': 9.81, 'ax': -3.88, 'pz': 10.12, 'vy': -2.99, 'px': 552426.5, 'py': 4182684.0}, {'vx': -2.91, 'ay': 0.38, 'az': 9.83, 'ax': 0.59, 'pz': 10.12, 'vy': -2.91, 'px': 552426.8, 'py': 4182682.66}, {'vx': -2.74, 'ay': -0.09, 'az': 9.81, 'ax': -0.33, 'pz': 10.12, 'vy': -2.74, 'px': 552427.28, 'py': 4182681.56}, {'vx': -2.38, 'ay': -0.69, 'az': 9.8, 'ax': -0.38, 'pz': 10.12, 'vy': -2.38, 'px': 552427.78, 'py': 4182680.75}, {'vx': -1.96, 'ay': -0.0, 'az': 9.81, 'ax': 0.0, 'pz': 10.12, 'vy': -1.96, 'px': 552428.72, 'py': 4182679.71}, {'vx': -1.75, 'ay': -0.44, 'az': 9.81, 'ax': -0.31, 'pz': 10.12, 'vy': -1.75, 'px': 552429.98, 'py': 4182678.74}, {'vx': -1.75, 'ay': -1.31, 'az': 9.8, 'ax': -0.69, 'pz': 10.12, 'vy': -1.75, 'px': 552431.27, 'py': 4182677.99}, {'vx': -1.5, 'ay': 0.59, 'az': 9.85, 'ax': -0.05, 'pz': 10.12, 'vy': -1.5, 'px': 552433.03, 'py': 4182677.25}, {'vx': -1.11, 'ay': -0.28, 'az': 9.81, 'ax': -0.19, 'pz': 10.12, 'vy': -1.11, 'px': 552434.71, 'py': 4182676.72}, {'vx': -0.75, 'ay': -0.22, 'az': 9.85, 'ax': -0.1, 'pz': 10.12, 'vy': -0.75, 'px': 552437.48, 'py': 4182676.13}]","[[{'acceleration': {'y': -3.94, 'x': 8.21, 'z': 0.0}, 'position': {'y': 4182661.27, 'x': 552423.23, 'z': 11.0}, 'volume': 1.17, 'type': 'VEHICLE', 'velocity': {'y': -8.95, 'x': 4.41, 'z': 0.0}}], [{'acceleration': {'y': -0.29, 'x': 8.98, 'z': 0.0}, 'position': {'y': 4182660.35, 'x': 552429.5, 'z': 11.18}, 'volume': 1.63, 'type': 'VEHICLE', 'velocity': {'y': -9.52, 'x': 8.26, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182673.56, 'x': 552421.86, 'z': 10.55}, 'volume': 12.49, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.23, 'x': 8.6, 'z': 0.0}, 'position': {'y': 4182659.96, 'x': 552437.61, 'z': 11.11}, 'volume': 0.52, 'type': 'VEHICLE', 'velocity': {'y': -9.25, 'x': 12.79, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182670.07, 'x': 552426.56, 'z': 10.6}, 'volume': 7.71, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.17, 'x': 8.54, 'z': 0.0}, 'position': {'y': 4182658.74, 'x': 552444.25, 'z': 10.89}, 'volume': 5.06, 'type': 'VEHICLE', 'velocity': {'y': -9.0, 'x': 16.68, 'z': 0.0}}, {'acceleration': {'y': -0.01, 'x': 0.03, 'z': 0.0}, 'position': {'y': 4182667.95, 'x': 552431.59, 'z': 10.77}, 'volume': 5.54, 'type': 'VEHICLE', 'velocity': {'y': -3.65, 'x': 9.05, 'z': 0.0}}], [{'acceleration': {'y': -0.19, 'x': 8.4, 'z': 0.0}, 'position': {'y': 4182658.37, 'x': 552449.34, 'z': 11.48}, 'volume': 2.73, 'type': 'VEHICLE', 'velocity': {'y': -8.85, 'x': 19.48, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182666.67, 'x': 552437.44, 'z': 10.72}, 'volume': 7.16, 'type': 'VEHICLE', 'velocity': {'y': -3.28, 'x': 9.77, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182665.73, 'x': 552446.09, 'z': 11.21}, 'volume': 2.49, 'type': 'VEHICLE', 'velocity': {'y': -3.27, 'x': 9.83, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182664.31, 'x': 552455.5, 'z': 10.93}, 'volume': 8.38, 'type': 'VEHICLE', 'velocity': {'y': -3.27, 'x': 10.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182662.27, 'x': 552459.89, 'z': 11.35}, 'volume': 3.07, 'type': 'VEHICLE', 'velocity': {'y': -3.29, 'x': 10.24, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182662.74, 'x': 552465.0, 'z': 11.29}, 'volume': 2.47, 'type': 'VEHICLE', 'velocity': {'y': -3.3, 'x': 10.6, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182662.3, 'x': 552472.21, 'z': 11.99}, 'volume': 0.01, 'type': 'VEHICLE', 'velocity': {'y': -3.1, 'x': 11.07, 'z': 0.0}}], []]","[0, 0, 0, 0, 0, 4, 4, 4, 4, 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
0,3,"[-434.78570557   10.12405968  189.87112427    0.            0.
    0.           12.            1.          359.88632202   97.75891876
  359.66738892    6.4943967 ]",26,1,1,NPC vehicle (SUV) driving on the current lane,"[{'acceleration': 1.36, 'throttle': 30.99, 'steering_target': 11.53, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.66}, {'acceleration': -0.58, 'throttle': 0.0, 'steering_target': 6.01, 'brake': 14.6, 'steering_rate': 100.0, 'speed': 6.91}, {'acceleration': -0.72, 'throttle': 0.0, 'steering_target': -1.51, 'brake': 16.81, 'steering_rate': 100.0, 'speed': 3.65}, {'acceleration': -2.45, 'throttle': 0.0, 'steering_target': -1.05, 'brake': 44.54, 'steering_rate': 100.0, 'speed': 3.69}, {'acceleration': -5.04, 'throttle': 0.0, 'steering_target': -0.3, 'brake': 55.41, 'steering_rate': 100.0, 'speed': 3.12}, {'acceleration': -0.54, 'throttle': 0.0, 'steering_target': -0.01, 'brake': 14.6, 'steering_rate': 100.0, 'speed': 1.06}, {'acceleration': -0.43, 'throttle': 0.0, 'steering_target': 0.34, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 0.62}, {'acceleration': -0.49, 'throttle': 0.0, 'steering_target': 0.36, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 0.51}, {'acceleration': -0.5, 'throttle': 0.0, 'steering_target': 0.39, 'brake': 14.65, 'steering_rate': 100.0, 'speed': 0.36}, {'acceleration': -0.42, 'throttle': 0.0, 'steering_target': 0.42, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 0.15}, {'acceleration': -0.26, 'throttle': 0.0, 'steering_target': 0.43, 'brake': 63.89, 'steering_rate': 100.0, 'speed': 0.0}, {'acceleration': -0.35, 'throttle': 0.0, 'steering_target': 0.43, 'brake': 33.77, 'steering_rate': 100.0, 'speed': 0.0}]","[{'vx': -0.47, 'ay': -0.21, 'az': 9.86, 'ax': 0.01, 'pz': 10.12, 'vy': -0.47, 'px': 552438.64, 'py': 4182675.97}, {'vx': -0.02, 'ay': 0.56, 'az': 9.83, 'ax': -0.41, 'pz': 10.12, 'vy': -0.02, 'px': 552441.45, 'py': 4182675.77}, {'vx': 0.62, 'ay': -0.0, 'az': 9.81, 'ax': 0.0, 'pz': 10.12, 'vy': 0.62, 'px': 552444.53, 'py': 4182675.77}, {'vx': 0.03, 'ay': 1.85, 'az': 9.76, 'ax': -0.03, 'pz': 10.12, 'vy': 0.03, 'px': 552445.81, 'py': 4182675.8}, {'vx': 0.02, 'ay': 4.68, 'az': 9.8, 'ax': -0.04, 'pz': 10.13, 'vy': 0.02, 'px': 552446.83, 'py': 4182675.81}, {'vx': 0.01, 'ay': 0.47, 'az': 9.79, 'ax': -0.0, 'pz': 10.13, 'vy': 0.01, 'px': 552447.38, 'py': 4182675.82}, {'vx': 0.01, 'ay': 0.46, 'az': 9.81, 'ax': -0.01, 'pz': 10.13, 'vy': 0.01, 'px': 552447.62, 'py': 4182675.82}, {'vx': 0.01, 'ay': 0.46, 'az': 9.81, 'ax': -0.01, 'pz': 10.13, 'vy': 0.01, 'px': 552447.81, 'py': 4182675.83}, {'vx': 0.0, 'ay': 0.47, 'az': 9.81, 'ax': -0.01, 'pz': 10.13, 'vy': 0.0, 'px': 552447.91, 'py': 4182675.83}, {'vx': 0.0, 'ay': 0.38, 'az': 9.81, 'ax': -0.0, 'pz': 10.13, 'vy': 0.0, 'px': 552447.98, 'py': 4182675.83}, {'vx': -0.0, 'ay': -0.0, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -0.0, 'px': 552447.98, 'py': 4182675.83}]","[[], [{'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182674.42, 'x': 552448.16, 'z': 10.15}, 'volume': 13.96, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.09, 'x': 1.03, 'z': 0.0}, 'position': {'y': 4182674.42, 'x': 552449.34, 'z': 10.11}, 'volume': 14.05, 'type': 'VEHICLE', 'velocity': {'y': 0.1, 'x': 2.38, 'z': 0.0}}], [{'acceleration': {'y': -0.26, 'x': 2.54, 'z': 0.0}, 'position': {'y': 4182674.38, 'x': 552451.36, 'z': 10.24}, 'volume': 19.19, 'type': 'VEHICLE', 'velocity': {'y': -0.08, 'x': 3.41, 'z': 0.0}}], [{'acceleration': {'y': -0.26, 'x': 0.99, 'z': 0.0}, 'position': {'y': 4182674.38, 'x': 552452.39, 'z': 10.14}, 'volume': 12.75, 'type': 'VEHICLE', 'velocity': {'y': -0.17, 'x': 3.86, 'z': 0.0}}], [{'acceleration': {'y': 0.01, 'x': 0.25, 'z': 0.0}, 'position': {'y': 4182674.29, 'x': 552453.37, 'z': 10.13}, 'volume': 11.9, 'type': 'VEHICLE', 'velocity': {'y': -0.12, 'x': 3.74, 'z': 0.0}}], [{'acceleration': {'y': 0.16, 'x': 0.51, 'z': 0.0}, 'position': {'y': 4182674.33, 'x': 552454.44, 'z': 10.13}, 'volume': 11.17, 'type': 'VEHICLE', 'velocity': {'y': -0.08, 'x': 3.99, 'z': 0.0}}], [{'acceleration': {'y': 0.34, 'x': 0.55, 'z': 0.0}, 'position': {'y': 4182674.31, 'x': 552455.95, 'z': 10.13}, 'volume': 9.52, 'type': 'VEHICLE', 'velocity': {'y': -0.02, 'x': 4.32, 'z': 0.0}}], [{'acceleration': {'y': -0.14, 'x': -1.91, 'z': 0.0}, 'position': {'y': 4182674.32, 'x': 552457.34, 'z': 10.13}, 'volume': 8.85, 'type': 'VEHICLE', 'velocity': {'y': -0.1, 'x': 3.39, 'z': 0.0}}]]","[1, 1, 1, 1, 3, 1, 1, 1, 1]","[0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
