Episode,Step,State,Action,Collision_Probability,Action_Description,Ego_Vehicle_Ops_Value,Ego_Vehicle_Pose,Obstacle_Info,Traffic_Light,Collision_Probability_Per_Time_Step,Done
0,0,"[214.58467102  10.124259   202.19416809   0.           0.
   0.          12.          -1.         359.73629761 273.57183838
 359.95111084   4.72582353]",1,0.48700000000000004,Pedestrian walking on the front lane,"[{'acceleration': -0.11, 'throttle': 0.0, 'steering_target': -0.06, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 8.78}, {'acceleration': 0.31, 'throttle': 15.7, 'steering_target': 2.46, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 4.35}, {'acceleration': 1.87, 'throttle': 41.76, 'steering_target': 6.15, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 4.19}, {'acceleration': 1.7, 'throttle': 42.85, 'steering_target': 3.83, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 5.55}, {'acceleration': 1.45, 'throttle': 35.08, 'steering_target': 2.53, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.17}, {'acceleration': 1.46, 'throttle': 32.21, 'steering_target': -0.09, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.67}, {'acceleration': 1.41, 'throttle': 31.68, 'steering_target': 0.64, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 7.02}, {'acceleration': 1.07, 'throttle': 30.23, 'steering_target': 0.78, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 7.56}, {'acceleration': 0.77, 'throttle': 23.24, 'steering_target': 0.74, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.19}, {'acceleration': 0.91, 'throttle': 25.16, 'steering_target': 0.3, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.35}, {'acceleration': 0.75, 'throttle': 15.7, 'steering_target': 0.35, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.52}, {'acceleration': 0.72, 'throttle': 15.7, 'steering_target': 0.03, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.61}, {'acceleration': 0.5, 'throttle': 19.17, 'steering_target': 0.09, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.65}, {'acceleration': 0.63, 'throttle': 15.7, 'steering_target': 0.05, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.77}, {'acceleration': 0.45, 'throttle': 18.3, 'steering_target': 0.11, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.83}, {'acceleration': 0.48, 'throttle': 18.9, 'steering_target': 0.09, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.91}, {'acceleration': 0.36, 'throttle': 15.7, 'steering_target': 0.08, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 9.04}, {'acceleration': 0.28, 'throttle': 15.7, 'steering_target': 0.12, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 9.04}, {'acceleration': -0.7, 'throttle': 0.0, 'steering_target': 0.16, 'brake': 15.95, 'steering_rate': 100.0, 'speed': 9.09}, {'acceleration': -0.39, 'throttle': 0.0, 'steering_target': -0.01, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 8.82}, {'acceleration': 0.38, 'throttle': 16.91, 'steering_target': 0.15, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.62}, {'acceleration': 0.2, 'throttle': 15.7, 'steering_target': 0.03, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.72}, {'acceleration': 0.11, 'throttle': 15.7, 'steering_target': 0.13, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.78}, {'acceleration': -0.04, 'throttle': 0.0, 'steering_target': -0.04, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 8.83}, {'acceleration': 0.12, 'throttle': 15.7, 'steering_target': 0.05, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.69}, {'acceleration': -0.06, 'throttle': 0.0, 'steering_target': -0.02, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 8.71}, {'acceleration': -0.21, 'throttle': 0.0, 'steering_target': -0.16, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 8.48}]","[{'vx': -0.2, 'ay': 0.0, 'az': 9.81, 'ax': 0.0, 'pz': 10.12, 'vy': -0.2, 'px': 553034.14, 'py': 4182687.96}, {'vx': 0.31, 'ay': -1.74, 'az': 9.81, 'ax': -0.15, 'pz': 10.13, 'vy': 0.31, 'px': 553088.02, 'py': 4182688.25}, {'vx': 0.22, 'ay': 2.33, 'az': 9.75, 'ax': 0.03, 'pz': 10.13, 'vy': 0.22, 'px': 553087.16, 'py': 4182688.31}, {'vx': 0.15, 'ay': 3.05, 'az': 9.79, 'ax': 0.15, 'pz': 10.12, 'vy': 0.15, 'px': 553085.36, 'py': 4182688.41}, {'vx': 0.08, 'ay': 1.62, 'az': 9.83, 'ax': 0.07, 'pz': 10.12, 'vy': 0.08, 'px': 553082.83, 'py': 4182688.48}, {'vx': 0.04, 'ay': 1.13, 'az': 9.82, 'ax': 0.01, 'pz': 10.12, 'vy': 0.04, 'px': 553080.76, 'py': 4182688.52}, {'vx': 0.0, 'ay': 0.0, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': 0.0, 'px': 553078.58, 'py': 4182688.53}, {'vx': -0.04, 'ay': 2.72, 'az': 9.8, 'ax': -0.04, 'pz': 10.12, 'vy': -0.04, 'px': 553075.26, 'py': 4182688.53}, {'vx': -0.08, 'ay': 0.22, 'az': 9.84, 'ax': -0.01, 'pz': 10.12, 'vy': -0.08, 'px': 553072.53, 'py': 4182688.52}, {'vx': -0.1, 'ay': 0.22, 'az': 9.86, 'ax': -0.05, 'pz': 10.12, 'vy': -0.1, 'px': 553070.08, 'py': 4182688.5}, {'vx': -0.12, 'ay': 0.21, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -0.12, 'px': 553066.47, 'py': 4182688.46}, {'vx': -0.12, 'ay': 0.21, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -0.12, 'px': 553064.05, 'py': 4182688.42}, {'vx': -0.13, 'ay': 0.22, 'az': 9.84, 'ax': 0.01, 'pz': 10.12, 'vy': -0.13, 'px': 553061.43, 'py': 4182688.39}, {'vx': -0.14, 'ay': 0.35, 'az': 9.81, 'ax': -0.01, 'pz': 10.12, 'vy': -0.14, 'px': 553057.99, 'py': 4182688.34}, {'vx': -0.14, 'ay': 0.3, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -0.14, 'px': 553054.49, 'py': 4182688.28}, {'vx': -0.15, 'ay': -0.69, 'az': 9.85, 'ax': 0.01, 'pz': 10.12, 'vy': -0.15, 'px': 553051.96, 'py': 4182688.24}, {'vx': -0.16, 'ay': -0.0, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -0.16, 'px': 553048.43, 'py': 4182688.18}, {'vx': -0.16, 'ay': -0.79, 'az': 9.81, 'ax': 0.01, 'pz': 10.12, 'vy': -0.16, 'px': 553044.77, 'py': 4182688.12}, {'vx': -0.16, 'ay': 0.33, 'az': 9.8, 'ax': -0.02, 'pz': 10.12, 'vy': -0.16, 'px': 553042.95, 'py': 4182688.09}, {'vx': -0.17, 'ay': 0.21, 'az': 9.8, 'ax': 0.0, 'pz': 10.12, 'vy': -0.17, 'px': 553039.91, 'py': 4182688.03}, {'vx': -0.18, 'ay': 0.21, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': -0.18, 'px': 553035.97, 'py': 4182687.95}, {'vx': -0.18, 'ay': -0.63, 'az': 9.87, 'ax': 0.02, 'pz': 10.12, 'vy': -0.18, 'px': 553034.38, 'py': 4182687.91}, {'vx': -0.18, 'ay': 0.21, 'az': 9.79, 'ax': -0.0, 'pz': 10.12, 'vy': -0.18, 'px': 553030.9, 'py': 4182687.84}, {'vx': -0.18, 'ay': -0.62, 'az': 9.83, 'ax': 0.01, 'pz': 10.12, 'vy': -0.18, 'px': 553028.65, 'py': 4182687.79}]","[[], [], [], [], [], [], [], [], [], [], [], [], [], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182672.49, 'x': 553090.58, 'z': 10.32}, 'volume': 11.96, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [], [], [], [], [], [], [], [], [], []]","[1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.487, 0.18]",False
0,0,"[1.51284286e+02 1.01235819e+01 2.01704041e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.21115516e-02 2.68832458e+02 4.66122711e-03 8.42164837e+00]",0,0.0,Pedestrian crossing the road (right to left),"[{'acceleration': 0.64, 'throttle': 15.7, 'steering_target': 1.68, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.93}, {'acceleration': -0.35, 'throttle': 0.0, 'steering_target': -0.14, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 8.25}, {'acceleration': -0.48, 'throttle': 0.0, 'steering_target': -0.13, 'brake': 22.82, 'steering_rate': 100.0, 'speed': 7.99}, {'acceleration': -0.42, 'throttle': 0.0, 'steering_target': -0.83, 'brake': 25.42, 'steering_rate': 100.0, 'speed': 7.62}, {'acceleration': -0.5, 'throttle': 0.0, 'steering_target': -0.7, 'brake': 15.27, 'steering_rate': 100.0, 'speed': 7.43}, {'acceleration': -0.64, 'throttle': 0.0, 'steering_target': -0.46, 'brake': 21.98, 'steering_rate': 100.0, 'speed': 7.08}, {'acceleration': -0.47, 'throttle': 0.0, 'steering_target': -2.04, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 6.74}, {'acceleration': -0.49, 'throttle': 0.0, 'steering_target': -7.21, 'brake': 14.81, 'steering_rate': 100.0, 'speed': 6.55}, {'acceleration': -0.4, 'throttle': 0.0, 'steering_target': -10.17, 'brake': 14.5, 'steering_rate': 100.0, 'speed': 6.33}, {'acceleration': -0.53, 'throttle': 0.0, 'steering_target': -17.2, 'brake': 14.55, 'steering_rate': 100.0, 'speed': 6.25}, {'acceleration': 0.15, 'throttle': 15.7, 'steering_target': -20.78, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 5.86}, {'acceleration': 0.62, 'throttle': 21.1, 'steering_target': -20.99, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 5.8}, {'acceleration': 1.4, 'throttle': 50.07, 'steering_target': -19.6, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 5.98}, {'acceleration': 0.89, 'throttle': 24.83, 'steering_target': -15.5, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.17}, {'acceleration': 1.43, 'throttle': 31.9, 'steering_target': -11.27, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 6.61}, {'acceleration': 1.29, 'throttle': 24.92, 'steering_target': -16.5, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 7.38}, {'acceleration': 0.9, 'throttle': 25.15, 'steering_target': -5.78, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 7.73}, {'acceleration': 1.03, 'throttle': 26.78, 'steering_target': 0.83, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 7.93}, {'acceleration': 0.64, 'throttle': 15.7, 'steering_target': -3.79, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.34}, {'acceleration': 0.75, 'throttle': 15.7, 'steering_target': -2.23, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.39}, {'acceleration': 0.82, 'throttle': 15.7, 'steering_target': 1.6, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.46}, {'acceleration': 0.48, 'throttle': 18.82, 'steering_target': 3.7, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.56}, {'acceleration': 0.76, 'throttle': 15.7, 'steering_target': 2.74, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.61}, {'acceleration': 0.77, 'throttle': 15.7, 'steering_target': 3.24, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.67}, {'acceleration': 0.58, 'throttle': 17.32, 'steering_target': 0.5, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.82}, {'acceleration': 0.44, 'throttle': 18.15, 'steering_target': 2.2, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.87}, {'acceleration': 0.56, 'throttle': 17.89, 'steering_target': 1.2, 'brake': 0.0, 'steering_rate': 100.0, 'speed': 8.96}]","[{'vx': 5.72, 'ay': 0.25, 'az': 9.81, 'ax': 0.24, 'pz': 10.12, 'vy': 5.72, 'px': 552977.59, 'py': 4182705.2}, {'vx': -0.2, 'ay': -1.79, 'az': 9.86, 'ax': 0.06, 'pz': 10.12, 'vy': -0.2, 'px': 553023.34, 'py': 4182687.68}, {'vx': -0.19, 'ay': -1.05, 'az': 9.81, 'ax': 0.03, 'pz': 10.13, 'vy': -0.19, 'px': 553021.5, 'py': 4182687.63}, {'vx': -0.13, 'ay': -0.0, 'az': 9.81, 'ax': -0.0, 'pz': 10.13, 'vy': -0.13, 'px': 553018.58, 'py': 4182687.56}, {'vx': -0.09, 'ay': -0.64, 'az': 9.79, 'ax': 0.0, 'pz': 10.13, 'vy': -0.09, 'px': 553016.16, 'py': 4182687.52}, {'vx': -0.08, 'ay': -0.59, 'az': 9.83, 'ax': 0.01, 'pz': 10.12, 'vy': -0.08, 'px': 553014.52, 'py': 4182687.5}, {'vx': -0.02, 'ay': -0.83, 'az': 9.8, 'ax': 0.25, 'pz': 10.13, 'vy': -0.02, 'px': 553012.07, 'py': 4182687.47}, {'vx': 0.16, 'ay': -0.58, 'az': 9.81, 'ax': 0.02, 'pz': 10.12, 'vy': 0.16, 'px': 553010.38, 'py': 4182687.47}, {'vx': 0.4, 'ay': -0.61, 'az': 9.81, 'ax': 0.22, 'pz': 10.12, 'vy': 0.4, 'px': 553008.54, 'py': 4182687.5}, {'vx': 1.12, 'ay': -0.59, 'az': 9.8, 'ax': -0.12, 'pz': 10.13, 'vy': 1.12, 'px': 553005.95, 'py': 4182687.71}, {'vx': 1.61, 'ay': 0.36, 'az': 9.79, 'ax': 0.1, 'pz': 10.12, 'vy': 1.61, 'px': 553004.29, 'py': 4182688.0}, {'vx': 2.14, 'ay': 0.0, 'az': 9.81, 'ax': -0.0, 'pz': 10.12, 'vy': 2.14, 'px': 553002.52, 'py': 4182688.47}, {'vx': 2.81, 'ay': 0.24, 'az': 9.82, 'ax': 0.03, 'pz': 10.12, 'vy': 2.81, 'px': 553000.07, 'py': 4182689.4}, {'vx': 3.68, 'ay': 1.09, 'az': 9.84, 'ax': 0.58, 'pz': 10.12, 'vy': 3.68, 'px': 552997.79, 'py': 4182690.54}, {'vx': 4.25, 'ay': 0.89, 'az': 9.83, 'ax': 0.76, 'pz': 10.12, 'vy': 4.25, 'px': 552995.96, 'py': 4182691.62}, {'vx': 4.92, 'ay': 0.96, 'az': 9.82, 'ax': 0.09, 'pz': 10.12, 'vy': 4.92, 'px': 552993.5, 'py': 4182693.33}, {'vx': 5.42, 'ay': 0.52, 'az': 9.82, 'ax': 0.36, 'pz': 10.12, 'vy': 5.42, 'px': 552990.83, 'py': 4182695.46}, {'vx': 5.61, 'ay': -0.06, 'az': 9.82, 'ax': 0.38, 'pz': 10.12, 'vy': 5.61, 'px': 552988.79, 'py': 4182697.2}, {'vx': 5.7, 'ay': 0.56, 'az': 9.83, 'ax': -0.32, 'pz': 10.12, 'vy': 5.7, 'px': 552986.78, 'py': 4182699.0}, {'vx': 5.7, 'ay': 0.31, 'az': 9.81, 'ax': -0.03, 'pz': 10.12, 'vy': 5.7, 'px': 552984.46, 'py': 4182701.13}, {'vx': 5.57, 'ay': 0.14, 'az': 9.81, 'ax': 0.16, 'pz': 10.12, 'vy': 5.57, 'px': 552981.76, 'py': 4182703.52}, {'vx': 5.49, 'ay': 0.21, 'az': 9.82, 'ax': 0.16, 'pz': 10.12, 'vy': 5.49, 'px': 552979.97, 'py': 4182705.03}, {'vx': 5.47, 'ay': 0.14, 'az': 9.81, 'ax': 0.21, 'pz': 10.12, 'vy': 5.47, 'px': 552977.53, 'py': 4182707.02}, {'vx': 5.46, 'ay': 0.27, 'az': 9.81, 'ax': 0.24, 'pz': 10.12, 'vy': 5.46, 'px': 552974.19, 'py': 4182709.66}]","[[], [], [], [], [], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182667.66, 'x': 553008.99, 'z': 10.69}, 'volume': 0.49, 'type': 'UNKNOWN', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182666.95, 'x': 553002.32, 'z': 10.62}, 'volume': 7.54, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182666.93, 'x': 553002.65, 'z': 10.59}, 'volume': 7.88, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182691.92, 'x': 553011.16, 'z': 10.56}, 'volume': 0.63, 'type': 'PEDESTRIAN', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182691.94, 'x': 553012.26, 'z': 10.61}, 'volume': 0.59, 'type': 'PEDESTRIAN', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182667.59, 'x': 553001.58, 'z': 10.69}, 'volume': 0.01, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': -0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.03, 'z': 0.0}, 'position': {'y': 4182691.2, 'x': 553005.78, 'z': 10.4}, 'volume': 9.61, 'type': 'PEDESTRIAN', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182691.92, 'x': 553011.58, 'z': 10.54}, 'volume': 1.34, 'type': 'PEDESTRIAN', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': 0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182667.22, 'x': 553001.53, 'z': 11.1}, 'volume': 2.95, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}, {'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182691.87, 'x': 553011.06, 'z': 10.53}, 'volume': 1.38, 'type': 'PEDESTRIAN', 'velocity': {'y': 0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182667.09, 'x': 553001.98, 'z': 10.72}, 'volume': 3.86, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}], [{'acceleration': {'y': -0.0, 'x': 0.0, 'z': 0.0}, 'position': {'y': 4182667.06, 'x': 553002.96, 'z': 11.09}, 'volume': 0.24, 'type': 'VEHICLE', 'velocity': {'y': 0.0, 'x': -0.0, 'z': 0.0}}], [], [], [], [{'acceleration': {'y': -0.0, 'x': -0.0, 'z': 0.0}, 'position': {'y': 4182666.56, 'x': 553001.55, 'z': 10.71}, 'volume': 4.03, 'type': 'VEHICLE', 'velocity': {'y': -0.0, 'x': 0.0, 'z': 0.0}}], [], [], [], [], [], [], []]","[3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
