Episode,Action,Probability,Done
14,16,0.0,False
14,0,0.0,False
14,17,0.0,True
15,5,0.0,False
15,5,0.0,False
15,15,0.99,False
15,18,0.0,False
15,5,0.0,False
15,7,0.0,False
15,9,0.0,False
15,17,0.0,False
15,2,0.0,False
15,0,0.0,True
16,7,0.0,False
16,12,0.0,False
16,18,0.0,False
16,5,0.99,False
16,18,0.0,False
16,17,0.0,False
16,5,0.0,False
16,13,0.0,True
17,14,0.0,False
17,4,0.0,False
17,2,0.0,False
17,4,0.0,False
17,4,0.0,False
17,15,0.0,False
17,16,0.0,False
17,1,0.0,False
17,14,0.0,False
17,18,0.0,False
17,0,0.0,True
18,10,0.0,False
18,3,0.0,False
18,15,0.0,False
18,3,0.0,False
18,5,0.0,False
18,18,0.0,False
18,13,0.0,False
18,6,0.0,False
18,13,0.0,True
19,17,0.0,False
19,15,0.0,False
19,15,0.0,False
19,4,0.0,False
19,19,0.332,False
19,9,0.0,False
19,13,0.0,False
19,8,0.0,False
19,10,0.0,False
19,14,0.0,True
20,2,0.0,False
20,6,0.0,False
20,18,0.0,False
20,4,0.0,False
20,13,0.0,False
20,7,0.0,False
20,0,0.0,False
20,12,0.0,False
20,2,0.0,False
20,17,0.0,True
21,14,0.0,False
21,14,0.0,False
21,1,0.0,False
21,6,0.0,False
21,4,0.0,False
21,10,0.0,False
21,8,0.0,False
21,7,0.0,True
22,10,0.0,False
22,14,0.0,False
22,10,0.0,False
22,19,0.408,False
22,15,0.0,False
22,15,0.99,False
22,1,0.0,False
22,6,0.0,False
22,6,0.0,False
22,8,0.0,True
23,12,0.0,False
23,6,0.0,False
23,11,0.0,False
23,0,0.297,False
23,7,0.0,False
23,17,0.99,False
23,2,0.0,False
23,18,0.0,False
23,9,0.0,False
23,10,0.0,True
24,12,0.0,False
24,12,0.0,False
24,19,0.17800000000000002,False
24,12,0.0,False
24,13,0.0,False
24,5,0.0,False
24,18,0.0,False
24,18,0.0,False
24,7,0.0,True
25,6,0.0,False
25,11,0.0,False
25,15,0.0,False
25,17,0.99,False
25,8,0.0,False
25,3,0.456,False
25,17,0.441,False
25,5,0.0,False
25,4,0.0,False
25,7,0.0,False
25,10,0.0,False
25,8,0.0,True
26,19,0.0,False
26,18,0.0,False
26,6,0.0,False
26,12,0.0,False
26,7,0.0,False
26,12,0.0,False
26,11,0.0,False
26,15,0.0,False
26,18,0.0,True
27,8,0.0,False
27,5,0.0,False
27,0,0.152,False
27,4,0.0,False
27,15,0.0,False
27,2,0.0,False
27,11,0.0,False
27,19,0.0,False
27,2,0.0,False
27,7,0.0,False
27,6,0.0,False
27,7,0.0,True
28,16,0.17600000000000002,False
28,19,0.29,False
28,13,0.0,False
28,2,0.0,False
28,8,0.0,False
28,10,0.0,False
28,10,0.0,False
28,9,0.0,False
28,9,0.0,False
28,2,0.0,True
29,2,0.0,False
29,7,0.0,False
29,17,0.0,False
29,5,0.0,False
29,14,0.0,False
29,1,0.129,False
29,7,0.99,False
29,8,0.5820000000000001,False
29,5,0.0,False
29,3,0.0,True
30,19,0.0,True
